lon,lat,mean_sst,mean_ssh
264.375,23.375,24.051169950738903,0.33186059113300515
264.375,23.625,23.965917487684738,0.3342626847290641
264.375,23.875,23.875123152709367,0.33213891625615705
264.375,24.125,23.797536945812798,0.32614224137931047
264.375,24.375,23.7060960591133,0.31492075123152713
264.375,24.625,23.613269704433495,0.2958953201970439
264.375,24.875,23.50557266009852,0.27209458128078823
264.375,25.125,23.379310344827598,0.25041890394088673
264.375,25.375,23.249445812807867,0.23655905172413785
264.375,25.625,23.123922413793125,0.2335427339901475
264.375,25.875,23.02232142857146,0.23691816502463042
264.375,26.125,22.91222290640394,0.2402537561576354
264.375,26.375,22.795935960591134,0.240349199507389
264.375,26.625,22.67964901477834,0.2369634852216751
264.375,26.875,22.58395935960591,0.2327316502463056
264.375,27.125,22.47358374384239,0.2275264162561578
264.375,27.375,22.29273399014778,0.21955080049261108
264.375,27.625,21.93833128078816,0.21033891625615764
264.375,27.875,21.32983374384235,0.20366009852216743
264.625,21.125,24.35227832512316,0.27511717980295597
264.625,21.375,24.36530172413793,0.29485578817733993
264.625,21.625,24.358097290640362,0.3095051724137929
264.625,21.875,24.33962438423646,0.31764421182265984
264.625,22.125,24.317364532019674,0.3217761699507391
264.625,22.375,24.27931034482757,0.3253908251231525
264.625,22.625,24.240794334975398,0.3274158866995077
264.625,22.875,24.19498152709361,0.32838756157635496
264.625,23.125,24.134759852216764,0.332270566502463
264.625,23.375,24.05966748768473,0.33856360837438415
264.625,23.625,23.979310344827592,0.3425659482758623
264.625,23.875,23.886206896551702,0.3418546182266009
264.625,24.125,23.80621921182266,0.3359853448275861
264.625,24.375,23.72142857142857,0.3236543103448276
264.625,24.625,23.635621921182263,0.3031706896551722
264.625,24.875,23.523399014778313,0.2779379310344826
264.625,25.125,23.39889162561578,0.25447266009852226
264.625,25.375,23.265979064039403,0.23904008620689648
264.625,25.625,23.159482758620705,0.23499581280788157
264.625,25.875,23.066009852216744,0.23755240147783255
264.625,26.125,22.962284482758612,0.2403897167487684
264.625,26.375,22.859205665024636,0.24119716748768485
264.625,26.625,22.745504926108357,0.23925972906403947
264.625,26.875,22.637900246305396,0.2351051724137931
264.625,27.125,22.52558497536946,0.229117487684729
264.625,27.375,22.352309113300503,0.22077943349753687
264.625,27.625,22.016841133004917,0.21178466748768465
264.625,27.875,21.478540640394076,0.20484236453201976
264.875,21.125,24.39070197044334,0.2837157635467981
264.875,21.375,24.401139162561577,0.30321939655172436
264.875,21.625,24.390517241379307,0.31739402709359626
264.875,21.875,24.371213054187177,0.32572185960591127
264.875,22.125,24.335929802955675,0.33096182266009855
264.875,22.375,24.300738916256147,0.3348708743842366
264.875,22.625,24.264532019704436,0.33568201970443334
264.875,22.875,24.210868226601,0.33510049261083735
264.875,23.125,24.156096059113295,0.3375575738916254
264.875,23.375,24.08802339901478,0.3426649014778329
264.875,23.625,24.010806650246305,0.34536176108374395
264.875,23.875,23.91474753694583,0.34361176108374364
264.875,24.125,23.83337438423643,0.33675437192118224
264.875,24.375,23.742487684729078,0.3230912561576353
264.875,24.625,23.649938423645295,0.3022957512315272
264.875,24.875,23.53799261083743,0.2784139778325118
264.875,25.125,23.412469211822668,0.25713362068965545
264.875,25.375,23.289439655172373,0.2428889778325122
264.875,25.625,23.18322044334975,0.23790578817733998
264.875,25.875,23.09547413793103,0.23788029556650256
264.875,26.125,22.990732758620677,0.23674421182266014
264.875,26.375,22.892087438423637,0.23540794334975368
264.875,26.625,22.783651477832517,0.23567444581280783
264.875,26.875,22.676323891625607,0.23370726600985223
264.875,27.125,22.56003694581281,0.22855209359605913
264.875,27.375,22.39507389162562,0.22130855911330044
264.875,27.625,22.093873152709364,0.21299298029556674
264.875,27.875,21.581988916256172,0.2058987068965516
264.875,28.125,20.826539408866985,0.19902949507389164
265.125,21.125,24.425985221674885,0.2891606527093596
265.125,21.375,24.42903325123153,0.30938084975369473
265.125,21.625,24.419981527093583,0.32406687192118233
265.125,21.875,24.398183497536944,0.33389316502463057
265.125,22.125,24.364747536945824,0.33998940886699497
265.125,22.375,24.330018472906403,0.34238479064039407
265.125,22.625,24.30009236453203,0.34169150246305424
265.125,22.875,24.245782019704443,0.34094070197044357
265.125,23.125,24.19211822660095,0.3427035098522164
265.125,23.375,24.122290640394095,0.34524870689655174
265.125,23.625,24.046828817733992,0.3450978448275861
265.125,23.875,23.95695812807882,0.34171071428571415
265.125,24.125,23.87032019704434,0.33374039408867
265.125,24.375,23.769181034482756,0.31832333743842356
265.125,24.625,23.667857142857166,0.2971358990147786
265.125,24.875,23.558497536945808,0.2760953817733987
265.125,25.125,23.437777093596065,0.258938854679803
265.125,25.375,23.31899630541871,0.2461974137931035
265.125,25.625,23.209821428571423,0.23916588669950747
265.125,25.875,23.111268472906417,0.23632118226600962
265.125,26.125,23.010221674876863,0.2323727832512315
265.125,26.375,22.907142857142837,0.2291982142857142
265.125,26.625,22.814039408866993,0.2302276477832511
265.125,26.875,22.70458743842366,0.23023774630541874
265.125,27.125,22.584883004926116,0.22718780788177348
265.125,27.375,22.41862684729064,0.2217538793103448
265.125,27.625,22.15104679802958,0.21398583743842364
265.125,27.875,21.649137931034467,0.20654248768472905
265.125,28.125,20.95843596059113,0.19960942118226588
265.375,21.125,24.460991379310364,0.2925483990147786
265.375,21.375,24.454987684729065,0.3150548645320196
265.375,21.625,24.44076354679806,0.33104698275862093
265.375,21.875,24.42229064039409,0.34159513546798015
265.375,22.125,24.387838669950717,0.3478572660098523
265.375,22.375,24.358097290640377,0.34877395320197035
265.375,22.625,24.315517241379315,0.347059236453202
265.375,22.875,24.26286945812808,0.3462362068965517
265.375,23.125,24.218626847290636,0.3468745689655173
265.375,23.375,24.15674261083746,0.34663786945812813
265.375,23.625,24.07915640394088,0.3442375615763546
265.375,23.875,24.0,0.33990985221674913
265.375,24.125,23.911052955665017,0.33156717980295597
265.375,24.375,23.80714285714289,0.3155309113300492
265.375,24.625,23.702770935960594,0.29479784482758614
265.375,24.875,23.594519704433498,0.2760166256157637
265.375,25.125,23.47943349753694,0.26121447044335
265.375,25.375,23.355203201970458,0.24821939655172415
265.375,25.625,23.234944581280782,0.23849408866995095
265.375,25.875,23.130665024630538,0.2339676724137932
265.375,26.125,23.030449507389154,0.23078577586206891
265.375,26.375,22.932173645320187,0.22785178571428588
265.375,26.625,22.836299261083763,0.22697044334975364
265.375,26.875,22.72370689655174,0.22685782019704426
265.375,27.125,22.595135467980274,0.22601342364532026
265.375,27.375,22.428971674876838,0.22237216748768462
265.375,27.625,22.174784482758636,0.2145954433497538
265.375,27.875,21.701693349753683,0.2063447660098521
265.375,28.125,20.978386699507382,0.19978189655172435
265.375,28.375,20.177124384236432,0.19390708128078835
265.625,21.125,24.50440270935961,0.29581600985221707
265.625,21.375,24.492118226600994,0.31772567733990165
265.625,21.625,24.467733990147792,0.33432130541871913
265.625,21.875,24.446490147783255,0.34569064039408864
265.625,22.125,24.41841133004926,0.35260708128078816
265.625,22.375,24.37176724137932,0.35414310344827604
265.625,22.625,24.327247536945798,0.35287475369458116
265.625,22.875,24.2878078817734,0.3516088054187195
265.625,23.125,24.247721674876853,0.3501791871921183
265.625,23.375,24.190640394088668,0.34745098522167517
265.625,23.625,24.117302955665025,0.3440886699507393
265.625,23.875,24.03740763546798,0.33944636699507386
265.625,24.125,23.936915024630544,0.33098121921182255
265.625,24.375,23.830695812807882,0.3159306034482756
265.625,24.625,23.72336822660099,0.2967570197044333
265.625,24.875,23.621490147783266,0.2788315270935957
265.625,25.125,23.50298645320194,0.2644344211822659
265.625,25.375,23.38817733990146,0.2510418719211823
265.625,25.625,23.27133620689657,0.2396115763546799
265.625,25.875,23.169088669950714,0.23442518472906404
265.625,26.125,23.06767241379311,0.23325628078817728
265.625,26.375,22.969211822660085,0.23119568965517232
265.625,26.625,22.862530788177313,0.22748719211822663
265.625,26.875,22.7489224137931,0.22594987684729073
265.625,27.125,22.61684113300493,0.2262609605911331
265.625,27.375,22.456958128078817,0.2231708743842365
265.625,27.625,22.22475369458127,0.2147038177339903
265.625,27.875,21.776600985221656,0.2054929187192117
265.625,28.125,21.05569581280788,0.1992127463054187
265.625,28.375,20.225153940886717,0.19489839901477832
265.625,28.625,19.39156403940883,0.19188559113300493
265.875,21.125,24.546613300492627,0.2962242610837438
265.875,21.375,24.52712438423645,0.31381582512315276
265.875,21.625,24.499969211822656,0.3292366995073894
265.875,21.875,24.47290640394089,0.3417232758620686
265.875,22.125,24.439378078817757,0.3504622536945807
265.875,22.375,24.38866995073892,0.35532807881773404
265.875,22.625,24.341471674876857,0.356966933497537
265.875,22.875,24.304802955665014,0.35634599753694596
265.875,23.125,24.262038177339896,0.35356582512315277
265.875,23.375,24.213362068965495,0.34961588669950755
265.875,23.625,24.147875615763553,0.34583552955665053
265.875,23.875,24.067149014778312,0.34048152709359647
265.875,24.125,23.969981527093587,0.33139470443349767
265.875,24.375,23.851200738916248,0.3171777093596059
265.875,24.625,23.73759236453201,0.29882284482758614
265.875,24.875,23.63599137931034,0.2812967364532019
265.875,25.125,23.530141625615762,0.26807623152709337
265.875,25.375,23.421336206896555,0.25654636699507377
265.875,25.625,23.31206896551723,0.24606225369458115
265.875,25.875,23.210745073891616,0.2406134236453202
265.875,26.125,23.113854679802945,0.23928669950738907
265.875,26.375,23.01493226600984,0.23695018472906393
265.875,26.625,22.899107142857172,0.23202149014778312
265.875,26.875,22.77108990147784,0.22935400246305426
265.875,27.125,22.63762315270937,0.22879217980295566
265.875,27.375,22.514408866995073,0.22387967980295564
265.875,27.625,22.378633004926105,0.2137019704433498
265.875,27.875,21.961330049261058,0.2039514778325124
265.875,28.125,21.24532019704434,0.19847266009852202
265.875,28.375,20.325646551724116,0.19604107142857138
265.875,28.625,19.436545566502463,0.19468996305418715
265.875,28.875,18.698645320197038,0.1932402093596058
266.125,21.125,24.581157635467992,0.2935873768472908
266.125,21.375,24.56129926108373,0.3062177339901476
266.125,21.625,24.529618226600984,0.3190309729064036
266.125,21.875,24.490732758620698,0.33218885467980275
266.125,22.125,24.452493842364532,0.3433368842364532
266.125,22.375,24.40621921182264,0.35133485221674876
266.125,22.625,24.352555418719184,0.35655012315270945
266.125,22.875,24.308312807881748,0.3587975369458133
266.125,23.125,24.254926108374388,0.35729907635467983
266.125,23.375,24.208282019704445,0.354148275862069
266.125,23.625,24.15452586206898,0.349929371921182
266.125,23.875,24.09033251231527,0.3429801108374384
266.125,24.125,23.99833743842364,0.3326586206896553
266.125,24.375,23.872352216748762,0.3180114532019706
266.125,24.625,23.7483066502463,0.2992942118226602
266.125,24.875,23.644858374384235,0.2821621305418723
266.125,25.125,23.55221674876847,0.27117463054187196
266.125,25.375,23.452001231527095,0.263470566502463
266.125,25.625,23.34910714285714,0.2568902093596058
266.125,25.875,23.245935960591137,0.25204827586206907
266.125,26.125,23.15514162561575,0.24908749999999988
266.125,26.375,23.049199507389147,0.2461803571428569
266.125,26.625,22.939285714285738,0.24123725369458132
266.125,26.875,22.809883004926096,0.23691293103448288
266.125,27.125,22.675862068965507,0.2328411945812808
266.125,27.375,22.591717980295556,0.22423109605911318
266.125,27.625,22.55338669950742,0.2116939655172413
266.125,27.875,22.176169950738934,0.20170745073891616
266.125,28.125,21.511145320197045,0.19758811576354696
266.125,28.375,20.569581280788164,0.1971648399014779
266.125,28.625,19.559113300492612,0.19780972906403935
266.125,28.875,18.675369458128074,0.19705541871921173
266.375,21.125,24.6088669950739,0.2908084359605912
266.375,21.375,24.591964285714266,0.29914741379310344
266.375,21.625,24.553263546798025,0.3088455665024631
266.375,21.875,24.5053263546798,0.3205270935960593
266.375,22.125,24.467549261083743,0.33244156403940855
266.375,22.375,24.423306650246314,0.3427852832512314
266.375,22.625,24.365116995073883,0.3514687192118226
266.375,22.875,24.304895320197044,0.35757210591133015
266.375,23.125,24.253448275862084,0.35963552955665007
266.375,23.375,24.21474753694581,0.35901970443349773
266.375,23.625,24.155080049261095,0.355301354679803
266.375,23.875,24.09568965517243,0.3473422413793107
266.375,24.125,24.01385467980296,0.33561508620689634
266.375,24.375,23.884821428571428,0.32039131773399004
266.375,24.625,23.760314039408872,0.30215886699507394
266.375,24.875,23.658066502463054,0.28563676108374364
266.375,25.125,23.566902709359617,0.275872844827586
266.375,25.375,23.477032019704453,0.2714207512315272
266.375,25.625,23.37090517241379,0.26882764778325124
266.375,25.875,23.271243842364555,0.2657660098522167
266.375,26.125,23.176477832512294,0.26297019704433505
266.375,26.375,23.08485221674875,0.2598254926108374
266.375,26.625,22.968380541871902,0.2538834359605911
266.375,26.875,22.8496921182266,0.24614624384236455
266.375,27.125,22.715024630541897,0.23689445812807874
266.375,27.375,22.618688423645345,0.22412395320197057
266.375,27.625,22.61028325123154,0.20955942118226586
266.375,27.875,22.266317733990146,0.19957807881773393
266.375,28.125,21.62770935960591,0.196675985221675
266.375,28.375,20.746366995073913,0.19760012315270936
266.375,28.625,19.648152709359586,0.19939267241379305
266.375,28.875,18.740763546798025,0.20008811576354685
266.625,21.125,24.63888546798028,0.2863134852216749
266.625,21.375,24.611915024630544,0.29145628078817737
266.625,21.625,24.564809113300505,0.297517918719212
266.625,21.875,24.52093596059113,0.30557586206896564
266.625,22.125,24.474291871921178,0.31658115763546807
266.625,22.375,24.421644088669932,0.329262253694581
266.625,22.625,24.364562807881782,0.34172376847290664
266.625,22.875,24.30914408866995,0.3519012931034483
266.625,23.125,24.26092980295566,0.3587794334975371
266.625,23.375,24.21456280788178,0.3622236453201969
266.625,23.625,24.167456896551734,0.3605711206896551
266.625,23.875,24.102155172413777,0.35315307881773395
266.625,24.125,24.01200738916255,0.34070745073891595
266.625,24.375,23.90015394088669,0.32567844827586206
266.625,24.625,23.779248768472904,0.3096943349753694
266.625,24.875,23.680418719211815,0.294609421182266
266.625,25.125,23.589070197044318,0.28510400246305456
266.625,25.375,23.494211822660095,0.2819025246305417
266.625,25.625,23.39639778325123,0.2810835591133004
266.625,25.875,23.29867610837441,0.2802440886699506
266.625,26.125,23.21074507389164,0.2794064655172413
266.625,26.375,23.11542487684729,0.2757152709359609
266.625,26.625,23.005972906403947,0.2666623768472909
266.625,26.875,22.875831280788148,0.25422684729064055
266.625,27.125,22.74245689655173,0.24024741379310346
266.625,27.375,22.593565270935976,0.2243727216748768
266.625,27.625,22.4929802955665,0.20859415024630537
266.625,27.875,22.22752463054187,0.1982966133004925
266.625,28.125,21.657358374384227,0.19557438423645318
266.625,28.375,20.81102216748767,0.19679562807881795
266.625,28.625,19.745135467980276,0.1991200738916256
266.625,28.875,18.871551724137905,0.2018844827586208
266.625,29.125,18.415732758620692,0.20259846059113287
266.875,21.125,24.673522167487693,0.28088485221674897
266.875,21.375,24.638700738916263,0.2833248152709361
266.875,21.625,24.578663793103456,0.28539107142857156
266.875,21.875,24.525831280788143,0.29038128078817743
266.875,22.125,24.475215517241395,0.3002751231527093
266.875,22.375,24.417210591133014,0.3136182881773401
266.875,22.625,24.362992610837427,0.3280555418719209
266.875,22.875,24.306742610837443,0.341420997536946
266.875,23.125,24.25825123152707,0.3528467364532019
266.875,23.375,24.21714901477831,0.3607533251231529
266.875,23.625,24.165701970443365,0.36252801724137956
266.875,23.875,24.10668103448277,0.35735073891625624
266.875,24.125,24.01865763546799,0.3462567118226601
266.875,24.375,23.91123768472904,0.3323999999999999
266.875,24.625,23.801323891625607,0.318592672413793
266.875,24.875,23.704987684729087,0.30523780788177324
266.875,25.125,23.619550492610852,0.29619729064039385
266.875,25.375,23.52081280788177,0.29366742610837415
266.875,25.625,23.4211514778325,0.2941598522167489
266.875,25.875,23.329895320197018,0.2956221059113301
266.875,26.125,23.244458128078836,0.29600855911330076
266.875,26.375,23.14812192118227,0.29029316502463026
266.875,26.625,23.02370689655172,0.2764790024630542
266.875,26.875,22.888392857142843,0.2595658866995077
266.875,27.125,22.74162561576355,0.2429674261083745
266.875,27.375,22.581280788177363,0.22583897783251233
266.875,27.625,22.395443349753688,0.20953392857142844
266.875,27.875,22.093134236453192,0.19808097290640378
266.875,28.125,21.55732758620689,0.1942454433497537
266.875,28.375,20.787469211822682,0.19494562807881774
266.875,28.625,19.82096674876848,0.19809156403940878
266.875,28.875,19.008066502463077,0.20318115763546785
267.125,21.125,24.701693349753697,0.27762536945812794
267.125,21.375,24.654495073891624,0.2787018472906402
267.125,21.625,24.59150246305417,0.2795751231527093
267.125,21.875,24.53275862068968,0.283473645320197
267.125,22.125,24.47641625615764,0.29106557881773387
267.125,22.375,24.41730295566503,0.3017419950738919
267.125,22.625,24.358651477832513,0.3148786945812806
267.125,22.875,24.301570197044335,0.32841447044334954
267.125,23.125,24.25566502463054,0.34170517241379283
267.125,23.375,24.21299261083743,0.3527657635467983
267.125,23.625,24.16625615763548,0.35831089901477836
267.125,23.875,24.106773399014763,0.3569147167487683
267.125,24.125,24.018934729064053,0.34954267241379305
267.125,24.375,23.926293103448273,0.3383179187192118
267.125,24.625,23.824599753694567,0.32607081280788164
267.125,24.875,23.743688423645324,0.3147374384236454
267.125,25.125,23.654002463054212,0.3071722290640393
267.125,25.375,23.558959359605904,0.30506724137931046
267.125,25.625,23.46363916256159,0.30651391625615815
267.125,25.875,23.36545566502464,0.30894236453201995
267.125,26.125,23.279926108374386,0.30863429802955644
267.125,26.375,23.176754926108384,0.2997649630541872
267.125,26.625,23.04966133004927,0.28196557881773426
267.125,26.875,22.91074507389163,0.2629107142857146
267.125,27.125,22.760190886699494,0.24575043103448282
267.125,27.375,22.60621921182267,0.22882068965517222
267.125,27.625,22.411052955665042,0.21270492610837455
267.125,27.875,22.082142857142866,0.19971970443349757
267.125,28.125,21.537192118226585,0.19326779556650242
267.125,28.375,20.77490763546799,0.19281520935960578
267.125,28.625,19.888023399014767,0.1971850369458127
267.125,28.875,19.07152093596058,0.20441009852216738
267.375,21.125,24.73965517241379,0.27706736453201963
267.375,21.375,24.680818965517243,0.278537684729064
267.375,21.625,24.61450123152709,0.28057758620689666
267.375,21.875,24.545597290640412,0.28452481527093615
267.375,22.125,24.482789408867003,0.2894700738916257
267.375,22.375,24.41250000000001,0.2958500615763545
267.375,22.625,24.35043103448276,0.3055238916256163
267.375,22.875,24.29833743842366,0.31740314039408907
267.375,23.125,24.243934729064037,0.3296902093596061
267.375,23.375,24.20449507389163,0.3412635467980298
267.375,23.625,24.157204433497544,0.3493395935960588
267.375,23.875,24.09966133004927,0.35145320197044366
267.375,24.125,24.016625615763527,0.34784858374384253
267.375,24.375,23.939778325123147,0.34017463054187147
267.375,24.625,23.852401477832508,0.3303649630541873
267.375,24.875,23.77509236453202,0.3214312807881772
267.375,25.125,23.685129310344823,0.31617001231527114
267.375,25.375,23.585560344827606,0.31430178571428535
267.375,25.625,23.489778325123144,0.3151791871921184
267.375,25.875,23.393996305418728,0.3160389162561576
267.375,26.125,23.302740147783254,0.31261114532019735
267.375,26.375,23.19476600985223,0.3012833743842367
267.375,26.625,23.06647167487685,0.28335258620689635
267.375,26.875,22.92977216748771,0.26570548029556623
267.375,27.125,22.780788177339893,0.249903263546798
267.375,27.375,22.638639162561567,0.2337679187192116
267.375,27.625,22.456219211822674,0.21746810344827588
267.375,27.875,22.106434729064045,0.20263663793103467
267.375,28.125,21.546428571428578,0.19269926108374386
267.375,28.375,20.815825123152727,0.1904292487684729
267.375,28.625,19.985190886699524,0.1960522167487685
267.375,28.875,19.100708128078814,0.20516348522167485
267.625,21.125,24.76690270935958,0.2768419950738918
267.625,21.375,24.699014778325132,0.27891767241379334
267.625,21.625,24.62780172413793,0.28204599753694587
267.625,21.875,24.561391625615762,0.2861930418719211
267.625,22.125,24.491564039408846,0.28990652709359555
267.625,22.375,24.423491379310335,0.2940395935960595
267.625,22.625,24.353848522167485,0.30110609605911326
267.625,22.875,24.288916256157638,0.31021773399014785
267.625,23.125,24.234328817733992,0.3197574507389162
267.625,23.375,24.190548029556645,0.3300886699507386
267.625,23.625,24.151754926108367,0.33857087438423633
267.625,23.875,24.095782019704426,0.3424084975369458
267.625,24.125,24.02152093596059,0.34177167487684745
267.625,24.375,23.94245689655172,0.3378092980295565
267.625,24.625,23.868380541871915,0.33168337438423634
267.625,24.875,23.795504926108382,0.3254605295566505
267.625,25.125,23.709883004926116,0.3219472290640395
267.625,25.375,23.613177339901462,0.32027456896551737
267.625,25.625,23.51111453201971,0.31910560344827604
267.625,25.875,23.415147783251236,0.3163109605911328
267.625,26.125,23.314747536945823,0.30826391625615746
267.625,26.375,23.205480295566495,0.29525049261083747
267.625,26.625,23.08115763546796,0.2807492610837439
267.625,26.875,22.9443657635468,0.2679483374384232
267.625,27.125,22.811637931034475,0.25547536945812843
267.625,27.375,22.682697044334958,0.2402749999999998
267.625,27.625,22.52604679802957,0.22258977832512328
267.625,27.875,22.197598522167493,0.2052872536945812
267.625,28.125,21.62419950738918,0.19280523399014773
267.625,28.375,20.86025246305418,0.18928097290640405
267.625,28.625,20.004772167487697,0.19540036945812794
267.625,28.875,19.070043103448263,0.2054792487684728
267.875,21.125,24.76089901477832,0.2754242610837436
267.875,21.375,24.69116379310346,0.2782801724137929
267.875,21.625,24.62438423645322,0.2819639162561578
267.875,21.875,24.56000615763546,0.28624655172413793
267.875,22.125,24.49461206896552,0.29003041871921176
267.875,22.375,24.43051108374386,0.29430646551724154
267.875,22.625,24.356250000000006,0.2997414408866993
267.875,22.875,24.287253694581285,0.3058576354679799
